Unnamed: 0,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,updated,isFake,timestamp,crawled_at,test_set_1,test_set_2
115,1385409996,norway,exspensiv,3524,296,239,6175,0,Sat Apr 27 20:48:09 +0000 2013,,en,Arizona,,,,,http://pbs.twimg.com/profile_images/591126851340242944/GQA_mUQ5_normal.jpg,https://pbs.twimg.com/profile_banners/1385409996/1429771173,1.0,https://pbs.twimg.com/profile_background_images/461008134207569920/dkzuTmtx.jpeg,333333,https://pbs.twimg.com/profile_images/591126851340242944/GQA_mUQ5_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/461008134207569920/dkzuTmtx.jpeg,C0DEED,0,-25200.0,,,,,,kay,,,15-03-2016 16:04,0.0,27-04-2013 22:48,02-05-2015 04:30,0.0,0.0
3189,2842348640,Rockhoney,TheRockhoney,12865,1504,1314,6309,14,Mon Oct 06 13:05:50 +0000 2014,https://t.co/JFp8wY4WJd,en,New Delhi,India,,,,http://pbs.twimg.com/profile_images/521965512503226368/w5SsDGc4_normal.png,https://pbs.twimg.com/profile_banners/2842348640/1417360086,1.0,https://pbs.twimg.com/profile_background_images/524224479606480896/xmtUQKTP.png,333333,https://pbs.twimg.com/profile_images/521965512503226368/w5SsDGc4_normal.png,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/524224479606480896/xmtUQKTP.png,C0DEED,0084B4,19800.0,,,,,,Hey there! I am Rock Honey|| Minecraft rendering || Digitizing drawings || Custom Penguin || Many More || Don't forget to leave a follow,,,15-03-2016 16:01,0.0,06-10-2014 15:05,01-05-2015 22:02,0.0,0.0
3340,1307298884,anonymous  JP ,bushi_jp,130705,35272,35095,10395,186,Wed Mar 27 11:54:31 +0000 2013,,ja,Tokyo,Around the world?????? ???????,,,1.0,http://pbs.twimg.com/profile_images/593359674352635904/LRKVvSxz_normal.png,https://pbs.twimg.com/profile_banners/1307298884/1392621475,1.0,https://pbs.twimg.com/profile_background_images/378800000071765240/3a2dcfd889866f1c1a9442fd0fca4ce3.jpeg,333333,https://pbs.twimg.com/profile_images/593359674352635904/LRKVvSxz_normal.png,0,,EFEFEF,http://pbs.twimg.com/profile_background_images/378800000071765240/3a2dcfd889866f1c1a9442fd0fca4ce3.jpeg,0,43333,32400.0,,,,,,#leaderShip@solidcaoru          ?????? ??????? ?????????                          Afghanistan children support groups.  Karate 6-sO DM jazz piano,,,15-03-2016 16:03,0.0,27-03-2013 12:54,02-05-2015 03:01,1.0,1.0
2977,62408560,Nadine,soitsnads,8254,304,304,686,2,Mon Aug 03 02:05:32 +0000 2009,http://t.co/ENjKSg2Wve,en,Alaska,"Manila, Philippines",,,1.0,http://pbs.twimg.com/profile_images/584664188787658752/siPQqL5S_normal.jpg,https://pbs.twimg.com/profile_banners/62408560/1403882096,1.0,https://pbs.twimg.com/profile_background_images/378800000179856075/M2uriqUa.png,428,https://pbs.twimg.com/profile_images/584664188787658752/siPQqL5S_normal.jpg,FFFFFF,1.0,85ACBD,http://pbs.twimg.com/profile_background_images/378800000179856075/M2uriqUa.png,30005,50505,-28800.0,,,1.0,,,DLSU l UST l A no shit bitch,,,15-03-2016 16:09,0.0,03-08-2009 04:05,01-05-2015 12:56,0.0,0.0
775,952729381,sriracha,SoniaaaBruhh,35802,480,369,10964,3,Sat Nov 17 01:33:52 +0000 2012,,en,,Bay Area,,,,http://pbs.twimg.com/profile_images/584899081874452480/SrJxXD30_normal.jpg,https://pbs.twimg.com/profile_banners/952729381/1419824536,1.0,https://pbs.twimg.com/profile_background_images/591700611587907584/GHLhGlBv.jpg,333333,https://pbs.twimg.com/profile_images/584899081874452480/SrJxXD30_normal.jpg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/591700611587907584/GHLhGlBv.jpg,4BDE11,F22298,,,,,,,I'm 12 ?,,,15-03-2016 16:00,0.0,17-11-2012 02:33,01-05-2015 20:39,0.0,0.0
2820,53114456,?Aliyah Khan?,Aliyah_Khan1,8318,884,250,137,10,Thu Jul 02 16:42:05 +0000 2009,,en,Quito,Trinidad (Caribbean) ?,,,,http://pbs.twimg.com/profile_images/592408045021335552/I-RkJPn5_normal.jpg,https://pbs.twimg.com/profile_banners/53114456/1429534934,,https://pbs.twimg.com/profile_background_images/451192266665635840/u7hV3HNV.jpeg,1C1F23,https://pbs.twimg.com/profile_images/592408045021335552/I-RkJPn5_normal.jpg,0,1.0,C9C9C9,http://pbs.twimg.com/profile_background_images/451192266665635840/u7hV3HNV.jpeg,411FD9,11D9BB,-18000.0,,,,,,"?Muslim? Uni student. Stay Classy, Never Trashy. Nature Lover. Do not underestimate the power of a dua. #FreePalestine. #PositiveVibesOnly :)?",,,15-03-2016 15:54,0.0,02-07-2009 18:42,01-05-2015 21:14,0.0,0.0
225,578481944,Claudia Long,CLongnovels,2984,1450,1798,316,41,Sat May 12 23:33:22 +0000 2012,http://t.co/qlF8WiuMYV,en,,,1.0,,,http://pbs.twimg.com/profile_images/2213394881/tn_normal.jpeg,,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/2213394881/tn_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Author of Josefina's Sin (Atria/Simon & Schuster 2011) The Harlot's Pen (Devine Destinies) & The Duel for Consuelo (#Booktrope, 2014) #binders",,,15-03-2016 15:55,0.0,13-05-2012 01:33,01-05-2015 15:14,0.0,0.0
6166,1320810841,Apruul Steph ?,apruuulx_,13853,314,247,1812,1,Mon Apr 01 17:33:57 +0000 2013,,en,,"The Ridge / Fontana, CA",1.0,,1.0,http://pbs.twimg.com/profile_images/587836266160361472/9NVvoTbR_normal.jpg,https://pbs.twimg.com/profile_banners/1320810841/1430195436,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/587836266160361472/9NVvoTbR_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,khs. 6teen & in love with life ? 9/20 ?�3/16/14 Kilo Villa ?,,,15-03-2016 16:02,0.0,01-04-2013 19:33,02-05-2015 03:18,0.0,0.0
6336,47417665,Russell,ruw2117,1061,73,394,138,1,Mon Jun 15 19:20:59 +0000 2009,,en,Central Time (US & Canada),traveling somewhere,,,1.0,http://pbs.twimg.com/profile_images/592085036662452224/aEXoCIIs_normal.jpg,https://pbs.twimg.com/profile_banners/47417665/1418856041,,https://pbs.twimg.com/profile_background_images/131447492/Park_City_Rainbow.jpg,333333,https://pbs.twimg.com/profile_images/592085036662452224/aEXoCIIs_normal.jpg,C0DEED,,DDEEF6,http://pbs.twimg.com/profile_background_images/131447492/Park_City_Rainbow.jpg,C0DEED,0084B4,-18000.0,,,,,,,,,15-03-2016 16:09,0.0,15-06-2009 21:20,01-05-2015 19:39,0.0,0.0
6634,17748368,Todd Seplavy,ska_todd,10043,1951,750,882,37,Sun Nov 30 04:05:51 +0000 2008,,en,Eastern Time (US & Canada),"Rocky Point, Lawnguyland",,,1.0,http://pbs.twimg.com/profile_images/3605096528/9c5fbda2cc756dab7863aad40111bb74_normal.jpeg,,,https://abs.twimg.com/images/themes/theme9/bg.gif,333333,https://pbs.twimg.com/profile_images/3605096528/9c5fbda2cc756dab7863aad40111bb74_normal.jpeg,EEEEEE,1.0,EFEFEF,http://abs.twimg.com/images/themes/theme9/bg.gif,30303,0EF21A,-14400.0,,,,,,"Director of product for @GTBicycles. Lover of ska, punk, & indie music. Consumer of fine food & beverage. Fan of all things cycling & the Mets. Dad of 2 kids.",,,15-03-2016 16:09,0.0,30-11-2008 05:05,01-05-2015 13:47,0.0,0.0
5158,30428221,Claire Hodgson,rebells86,575,76,847,14,1,Sat Apr 11 10:00:34 +0000 2009,,en,,,1.0,,1.0,http://a0.twimg.com/profile_images/3455100243/0488fec5d466f4f86b1b8eba7438145c_normal.jpeg,https://pbs.twimg.com/profile_banners/30428221/1364712271,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3455100243/0488fec5d466f4f86b1b8eba7438145c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
4201,1176274290,Andree Nolasco,NolascocyrAndre,20,10,168,0,0,Wed Feb 13 17:37:16 +0000 2013,,en,,,1.0,,,http://a0.twimg.com/profile_images/3305289620/82f0625e6d2d7abba0eeccb83f704622_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305289620/82f0625e6d2d7abba0eeccb83f704622_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,The society we liv in is filled with all temporary pleasures. The only etenal and endless pleasure is through God.,,,12-06-2013 18:38,1.0,,,,
3674,186978312,Alexia Lazo,Lexeuh,5587,223,217,7362,0,Sat Sep 04 23:01:26 +0000 2010,,en,,"Palm Desert, CA",,,1.0,http://pbs.twimg.com/profile_images/559384646069133312/jSugFxlI_normal.jpeg,https://pbs.twimg.com/profile_banners/186978312/1424899940,1.0,https://pbs.twimg.com/profile_background_images/451217212611624960/xh-Z1a1c.jpeg,DB1495,https://pbs.twimg.com/profile_images/559384646069133312/jSugFxlI_normal.jpeg,0,1.0,FFF7CC,http://pbs.twimg.com/profile_background_images/451217212611624960/xh-Z1a1c.jpeg,BADFCD,0D0D0D,,,,,,,Infatuated by @AlexDomingi ?.Gooner?,,,15-03-2016 15:58,0.0,05-09-2010 01:01,01-05-2015 13:50,0.0,0.0
3164,304684588,?? DJ JAMMO   ??,DjJammo876,137087,2134,1594,1021,16,Tue May 24 23:05:42 +0000 2011,,en,Quito,toniannsmellie??,,,1.0,http://pbs.twimg.com/profile_images/593271436741083136/UO_VEa53_normal.jpg,https://pbs.twimg.com/profile_banners/304684588/1430464673,1.0,https://pbs.twimg.com/profile_background_images/840158149/a211b54dc5df6e32f7b6ed3e0e8bbb8f.jpeg,0,https://pbs.twimg.com/profile_images/593271436741083136/UO_VEa53_normal.jpg,0,,C91414,http://pbs.twimg.com/profile_background_images/840158149/a211b54dc5df6e32f7b6ed3e0e8bbb8f.jpeg,9AE4E8,0084B4,-18000.0,,,,,,?DJ JAMMO � BOOKINGS: JAMARIOSMELLIE@GMAIL.COM??,,,15-03-2016 15:55,0.0,25-05-2011 01:05,01-05-2015 19:53,0.0,0.0
691,46841328,? DU?K CO?? ?,DurkCor3Corpse,5332,449,369,234,7,Sat Jun 13 06:27:09 +0000 2009,http://t.co/HjYbCODy4Z,es,Caracas,Venezuela,,,,http://pbs.twimg.com/profile_images/566269994162327552/N5esI1sn_normal.jpeg,https://pbs.twimg.com/profile_banners/46841328/1427143875,,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/566269994162327552/N5esI1sn_normal.jpeg,0,,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,0,5B94D9,-16200.0,,,,,,"http://t.co/QNIKdoxbQo http://t.co/ubzKnXGT2I, electronic music producer, In death I trust, Amazon Wishlist: http://t.co/2IEa1wLqyM ?.... SUCK IT",,,15-03-2016 15:56,0.0,13-06-2009 08:27,01-05-2015 19:31,1.0,1.0
4053,707309749,Xanne Elizarde,XanneMii,1660,121,105,596,1,Fri Jul 20 15:15:39 +0000 2012,,en,,Baguio City | Philippines,,,,http://pbs.twimg.com/profile_images/580006594223550464/tSgwJjOK_normal.jpg,https://pbs.twimg.com/profile_banners/707309749/1426158426,,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/580006594223550464/tSgwJjOK_normal.jpg,0,,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,9266CC,,,,1.0,,,Markan. Christian. Salettinian. Louisian. Pharmacist in time. Still hoping of becoming a physician but no longer have the guts to study for a long time.,,,15-03-2016 16:01,0.0,20-07-2012 17:15,01-05-2015 12:56,0.0,0.0
1451,2924491016,Mario Paulino,Murioh_,124,40,159,388,0,Tue Dec 09 20:40:21 +0000 2014,,en,,,1.0,,,http://pbs.twimg.com/profile_images/581667840895258624/I2r4PJ8y_normal.jpg,https://pbs.twimg.com/profile_banners/2924491016/1423686378,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/581667840895258624/I2r4PJ8y_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,15-03-2016 15:59,0.0,09-12-2014 21:40,01-05-2015 23:28,0.0,0.0
1153,2589659833,Ayesha Anum,ayrshaanum99,13,9,43,44,0,Thu Jun 26 13:57:46 +0000 2014,,en,,islamabad,1.0,,1.0,http://pbs.twimg.com/profile_images/579253421682765824/ib8GSary_normal.jpg,https://pbs.twimg.com/profile_banners/2589659833/1424938502,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/579253421682765824/ib8GSary_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,1.0,,,,,,15-03-2016 16:02,0.0,26-06-2014 15:57,01-05-2015 12:56,1.0,0.0
1189,463203300,Cj hoffman,Reaper00167,5,2,571,0,0,Fri Jan 13 21:03:00 +0000 2012,,en,,,1.0,,,http://a0.twimg.com/profile_images/2354519548/vetton_ru_441__4__normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2354519548/vetton_ru_441__4__normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
6012,433495525,CluchkA,CluchkA,56,2,554,12,0,Sat Dec 10 16:54:17 +0000 2011,,ru,,,1.0,,,http://a0.twimg.com/profile_images/2358657252/vetton_ru_380__5__normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2358657252/vetton_ru_380__5__normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,11-06-2013 17:39,1.0,,,,
206,2688868016,Phillip Dawson,saquus,1833,59,133,120,2,Tue Jul 29 01:56:21 +0000 2014,,en,,"Kapiti, New Zealand ",1.0,,,http://pbs.twimg.com/profile_images/494203391522787328/3g7kDPLq_normal.jpeg,https://pbs.twimg.com/profile_banners/2688868016/1428985372,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/494203391522787328/3g7kDPLq_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,56 yr old guy who accidentally ended up with a  twitter account; and I'm loving it. Most images shared here are taken by others.,,,15-03-2016 16:09,0.0,29-07-2014 03:56,01-05-2015 19:46,0.0,0.0
5167,622545293,Jeanna Harvey,jeannarge,34,12,260,0,0,Sat Jun 30 05:51:40 +0000 2012,,en,,on my bed :),1.0,,,http://a0.twimg.com/profile_images/2991559930/623b693630043be73b9fd91c1c2010ca_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2991559930/623b693630043be73b9fd91c1c2010ca_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,I'm thank God every day and very night that He mae me like myself .,,,12-06-2013 18:38,1.0,,,,
4663,1174379509,Selena Heilman,HeilmansgvSelen,19,8,183,0,0,Wed Feb 13 08:22:40 +0000 2013,,en,,"Bacoor, Cavite, Philippines",1.0,,,http://a0.twimg.com/profile_images/3301322802/11dbeb1eb469699604d65cd7107da451_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301322802/11dbeb1eb469699604d65cd7107da451_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Ceriied Tayswifter!?,,,12-06-2013 18:38,1.0,,,,
5227,616300785,Lawanda Hayden,lawandahaydeno,54,22,595,0,0,Sat Jun 23 15:48:06 +0000 2012,,en,,WITHAston ?,1.0,,,http://a0.twimg.com/profile_images/3292502768/fd0629e5ab90b6730f8e0b111404f1d2_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3292502768/fd0629e5ab90b6730f8e0b111404f1d2_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Verfied JLSter I ? JLS  Love JLS Moree Thann Anythingg Moree Thannn Wordss Can Sayy Xxx 3(AstonMrrygold My Husbandxx),,,12-06-2013 18:38,1.0,,,,
6029,1388028872,Delmer Morris,DelmerMorris1,1,1,12,0,0,Sun Apr 28 22:04:02 +0000 2013,,en,,"Las Vages, Navada",1.0,,,http://a0.twimg.com/profile_images/3602262891/bc51520ec425ac59e9af4483461064a5_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3602262891/bc51520ec425ac59e9af4483461064a5_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"| TeamDarkSkinn , 5'9 , Tha Name iss BiiG RICH:) TeamRichy ,  & Jus a Real ass Nigga Tryna Make it In this Big ass World ! .....Ohand GETMONEYLIFETYLE !",,,12-06-2013 18:38,1.0,,,,
2980,617456450,Lizette Weiss,lizetteweisska,36,21,313,0,0,Sun Jun 24 20:44:55 +0000 2012,,en,,Spain,1.0,,,http://a0.twimg.com/profile_images/3175107604/55ad7c220d07f21a8142bd25d9d0a9aa_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3175107604/55ad7c220d07f21a8142bd25d9d0a9aa_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"A lot of pople end up unhappy, because they make permanent decisions on temporaryemotions.",,,11-06-2013 17:39,1.0,,,,
1492,617341446,Ora Klein,orajb,35,10,293,0,0,Sun Jun 24 16:26:55 +0000 2012,,en,,Marvins Room,1.0,,,http://a0.twimg.com/profile_images/3304533207/9726c6829c6c68800cf9c27127ef393f_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3304533207/9726c6829c6c68800cf9c27127ef393f_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,MyLove: @drake #TeamCapricorn #TeamHrperKing  #FrankOcean #TeamDarkSkinned,,,12-06-2013 18:38,1.0,,,,
2237,30146653,ReDeem,IAmReDeemMusic,5961,326,303,182,9,Fri Apr 10 03:16:38 +0000 2009,http://t.co/9ij9LdnQtj,en,Pacific Time (US & Canada),"Fairfax, VA - Los Angeles, CA",,,,http://pbs.twimg.com/profile_images/578356618854727681/22zdN07W_normal.jpeg,https://pbs.twimg.com/profile_banners/30146653/1388377439,1.0,https://pbs.twimg.com/profile_background_images/812038331/ffae9376a7fc31e4b733760a2be3287c.jpeg,333333,https://pbs.twimg.com/profile_images/578356618854727681/22zdN07W_normal.jpeg,0,1.0,EFEFEF,http://pbs.twimg.com/profile_background_images/812038331/ffae9376a7fc31e4b733760a2be3287c.jpeg,131516,D10C0C,-25200.0,,,,,,God first. Christian Rapper. Bout to be married! Instagram: @ReDeemMusic #Natitude,,,15-03-2016 15:56,0.0,10-04-2009 05:16,01-05-2015 16:30,1.0,0.0
4636,300469776,Keleah ?,keleah_dye,2590,293,818,756,1,Tue May 17 20:26:52 +0000 2011,,en,,Tennessee,,,1.0,http://pbs.twimg.com/profile_images/591605980468740096/2IMlrTGi_normal.jpg,https://pbs.twimg.com/profile_banners/300469776/1427075989,1.0,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/591605980468740096/2IMlrTGi_normal.jpg,CC3366,1.0,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,,,,,,~Life is but a dream~ OJT??,,,15-03-2016 16:06,0.0,17-05-2011 22:26,01-05-2015 19:32,0.0,0.0
766,121976265,Alan,BabeAtSea,25279,495,628,432,16,Thu Mar 11 05:53:44 +0000 2010,,en,Wellington,"Wellington, NZ",,,1.0,http://pbs.twimg.com/profile_images/3299890451/2b93ed61dbf054fb408cd05be6dee291_normal.jpeg,,1.0,https://pbs.twimg.com/profile_background_images/83917685/P1010377_Arty_shot_of_Moorea.JPG,0F293B,https://pbs.twimg.com/profile_images/3299890451/2b93ed61dbf054fb408cd05be6dee291_normal.jpeg,E8D717,,EDDC96,http://pbs.twimg.com/profile_background_images/83917685/P1010377_Arty_shot_of_Moorea.JPG,AAD451,1A1A19,43200.0,,,,,,A self-confessed travel addict from New Zealand. Half Italian. Love cruising and long distance trains.  Always trying to find myself. Come along for the ride?,,,15-03-2016 15:54,0.0,11-03-2010 06:53,02-05-2015 08:29,1.0,1.0
183,152846674,tima maye,tungmaye,2,4,375,0,0,Mon Jun 07 01:30:07 +0000 2010,,en,Pacific Time (US & Canada),,,,,http://a0.twimg.com/profile_images/1168506094/48934_1641507363_1170563_q_normal.jpg,,1.0,https://si0.twimg.com/profile_background_images/180825059/389_4958.jpg,333333,https://si0.twimg.com/profile_images/1168506094/48934_1641507363_1170563_q_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/profile_background_images/180825059/389_4958.jpg,C0DEED,0084B4,-28800.0,,,,,,,,,12-06-2013 18:38,1.0,,,,
6000,1370908110,K.T. Milone,KTMilone,778,27,63,543,0,Mon Apr 22 00:57:54 +0000 2013,,en,,,,,1.0,http://pbs.twimg.com/profile_images/580239604487307265/p2r7o25B_normal.jpg,https://pbs.twimg.com/profile_banners/1370908110/1427174859,1.0,https://abs.twimg.com/images/themes/theme2/bg.gif,663B12,https://pbs.twimg.com/profile_images/580239604487307265/p2r7o25B_normal.jpg,C6E2EE,,DAECF4,http://abs.twimg.com/images/themes/theme2/bg.gif,C6E2EE,1F98C7,,,,,,,Being cremated is my last hope for asmoking hot body.,,,15-03-2016 15:57,0.0,22-04-2013 02:57,02-05-2015 04:15,0.0,0.0
5585,375114767,?? Bombshell2ne1,7820blackrose,55052,1978,197,7274,7,Sat Sep 17 14:42:39 +0000 2011,,en,Alaska,,1.0,,1.0,http://pbs.twimg.com/profile_images/590533983634489344/FImwF4xH_normal.jpg,https://pbs.twimg.com/profile_banners/375114767/1428288968,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/590533983634489344/FImwF4xH_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-28800.0,,,,,,"I didn't tweet to please others. I am who I am, this is me, take it or leave it.",,,15-03-2016 15:53,0.0,17-09-2011 16:42,02-05-2015 02:26,1.0,1.0
6105,2348969828,Grace Larimore,gracelarimore33,282,93,103,4215,1,Mon Feb 17 19:35:10 +0000 2014,,en,,,1.0,,,http://pbs.twimg.com/profile_images/591976595818057728/V0Dd1PoR_normal.jpg,https://pbs.twimg.com/profile_banners/2348969828/1428857825,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/591976595818057728/V0Dd1PoR_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,1.0,,,,,,15-03-2016 16:05,0.0,17-02-2014 20:35,01-05-2015 12:56,0.0,0.0
4102,617639339,Sid Garrett,garrettqct,54,26,500,0,0,Mon Jun 25 01:14:10 +0000 2012,,en,,MICHIGAN!,1.0,,,http://a0.twimg.com/profile_images/3297618140/6100110ed0ba396cd7ad178c9e71e63c_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3297618140/6100110ed0ba396cd7ad178c9e71e63c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I love @ justinbieber much! I hope he follow,I'll never never izeruntil Jusi Bieber follow me!",,,12-06-2013 18:38,1.0,,,,
